Destination,Origin,Flow
VAR,BRU,440
VAR,BUD,32931
VAR,BVA,1226
VAR,CAG,847
VAR,CAI,1295
VAR,CDG,1470
VAR,CEE,163
VAR,CGN,180
VAR,CLJ,567
VAR,CMB,371
VAR,CMN,847
VAR,CPH,247
VAR,CRL,2113
VAR,CSY,131
VAR,CTA,518
VAR,CTU,135
VAR,CUN,391
VAR,DAM,1307
VAR,DEL,2200
VAR,DKR,193
VAR,DME,13184
VAR,DOH,799
VAR,DPS,226
VAR,DRS,868
VAR,DTM,1295
VAR,DUB,451
VAR,DUS,8838
VAR,DXB,1295
VAR,DYU,1416
VAR,EBL,112
VAR,EDI,349
VAR,EGO,153
VAR,EIN,1480
VAR,EMA,517
VAR,ESB,604
VAR,EVN,4686
VAR,FCO,882
VAR,FLR,395
VAR,FMO,507
VAR,FNI,158
VAR,FRA,123
VAR,FRL,1195
VAR,GDN,427
VAR,GLA,615
VAR,GOJ,443
VAR,GOT,1463
VAR,GRU,102
VAR,GRZ,571
VAR,GVA,905
VAR,GYD,2061
VAR,HAJ,518
VAR,HAM,1850
VAR,HAN,1090
VAR,HAV,345
VAR,HEL,555
VAR,HER,1184
VAR,HRG,2391
VAR,HRK,541
VAR,IAD,149
VAR,IAH,142
VAR,ICN,443
VAR,IFO,134
VAR,IKA,1259
VAR,IKT,636
VAR,INN,518
VAR,ISB,447
VAR,IST,504
VAR,JFK,255
VAR,KBP,2540
VAR,KEF,606
VAR,KGD,187
VAR,KGF,116
VAR,KJA,903
VAR,KRK,1799
VAR,KRR,958
VAR,KTW,205
VAR,KUF,1523
VAR,KUN,223
VAR,LAD,131
VAR,LAX,190
VAR,LBA,802
VAR,LCJ,428
VAR,LCY,347
VAR,LED,14592
VAR,LEJ,776
VAR,LGW,21546
VAR,LHE,391
VAR,LHR,1830
VAR,LIN,496
VAR,LIS,1155
VAR,LJU,652
VAR,LOS,137
VAR,LPA,648
VAR,LPL,397
VAR,LTN,12060
VAR,LXR,178
VAR,LYS,431
VAR,MAD,1049
VAR,MAN,349
VAR,MBA,206
VAR,MCO,163
VAR,MEX,439
VAR,MJV,683
VAR,MLA,1295
VAR,MLE,567
VAR,MMX,226
VAR,MNL,222
VAR,MRS,218
VAR,MSQ,2618
VAR,MUC,123
VAR,MXP,1149
VAR,NAP,1295
VAR,NBO,235
VAR,NCE,1031
VAR,NCL,569
VAR,NMA,104
VAR,NRN,833
VAR,NRT,514
VAR,NUE,389
VAR,NYO,342
VAR,OGZ,143
VAR,OPO,632
VAR,ORK,468
VAR,ORY,581
VAR,OSS,330
VAR,OTP,664
VAR,OVB,1416
VAR,PEE,132
VAR,PEK,1945
VAR,PEZ,110
VAR,PIK,432
VAR,PMI,1295
VAR,PMO,574
VAR,POP,159
VAR,POZ,106
VAR,PRG,567
VAR,RAK,2127
VAR,REN,130
VAR,RIX,1021
VAR,ROV,1283
VAR,RTW,138
VAR,SAW,605
VAR,SCN,100
VAR,SFB,293
VAR,SFO,137
VAR,SGC,128
VAR,SGN,1000
VAR,SIN,2092
VAR,SJO,120
VAR,SKD,157
VAR,SKG,1148
VAR,SKP,137
VAR,SOF,97875
VAR,SPU,1295
VAR,STN,261
VAR,STR,123
VAR,STW,130
VAR,SVG,336
VAR,SVO,1836
VAR,SVX,1295
VAR,SXF,1631
VAR,SYX,486
VAR,SZG,518
VAR,TAS,1981
VAR,TBS,518
VAR,TFN,227
VAR,TFS,518
VAR,TIA,1088
VAR,TIP,347
VAR,TJM,574
VAR,TKU,131
VAR,TLL,574
VAR,TLS,374
VAR,TLV,4089
VAR,TPA,211
VAR,TPE,576
VAR,TRD,361
VAR,TRF,101
VAR,TRN,518
VAR,TSE,1173
VAR,TSF,950
VAR,TSR,685
VAR,TXL,2236
VAR,ULY,185
VAR,VCE,1419
VAR,VIE,43646
VAR,VKO,454
VAR,VLC,822
VAR,VNO,518
VAR,VOG,290
VAR,VOZ,317
VAR,VRN,518
VAR,VVO,564
VAR,WAW,2516
VAR,WRO,682
VAR,YEG,254
VAR,YHZ,263
VAR,YOW,320
VAR,YUL,184
VAR,YVR,161
VAR,YYC,427
VAR,YYZ,561
VAR,ZAG,972
VAR,ZRH,797
VAS,ALP,104
VAS,BKK,126
VAS,BOM,153
VAS,CAI,284
VAS,CMN,129
VAS,DEL,249
VAS,DOK,143
VAS,EVN,147
VAS,FIH,319
VAS,FRU,112
VAS,IST,18682
VAS,KBL,190
VAS,KBP,137
VAS,KIV,195
VAS,KZN,158
VAS,ODS,113
VAS,PEK,114
VAS,SIN,231
VAS,TLV,111
VBS,BFS,1809
VBS,BKK,184
VBS,BOH,2800
VBS,CAG,10084
VBS,CAI,158
VBS,DUB,276
VBS,FCO,2609
VBS,FIH,192
VBS,KBP,179
VBS,KIV,261
VBS,MBA,124
VBS,NAP,12835
VBS,ODS,172
VBS,PEK,212
VBS,PRG,124
VBS,RIX,136
VBS,SIN,128
VBS,STN,19443
VBS,SXF,167
VBS,TLV,2905
VCA,BKK,339
VCA,CAN,121
VCA,CTU,295
VCA,DEL,256
VCA,FIH,291
VCA,HAN,29480
VCA,KMG,142
VCA,KUL,136
VCA,MNL,494
VCA,PEK,376
VCA,PVG,108
VCA,SIN,847
VCA,TPE,344
VCA,VTE,123
VCE,ABJ,396
VCE,ABV,4782
VCE,ABZ,116
VCE,ACA,757
VCE,ACC,884
VCE,ACE,594
VCE,ADA,464
VCE,ADB,297
VCE,ADD,959
VCE,ADE,3474
VCE,AGA,802
VCE,AGP,1102
VCE,ALA,808
VCE,ALC,573
VCE,ALG,701
VCE,ALP,451
VCE,ALY,941
VCE,AMD,5022
VCE,AMM,1203
VCE,AMS,54692
VCE,ARN,763
VCE,ASB,603
VCE,ASR,113
VCE,ATH,13544
VCE,ATL,19474
VCE,ATQ,3474
VCE,AUH,692
VCE,AYT,994
VCE,BAV,224
VCE,BAX,433
VCE,BBU,674
VCE,BCN,80846
VCE,BEG,544
VCE,BEL,1061
VCE,BEY,1320
VCE,BFS,464
VCE,BGO,131
VCE,BGW,533
VCE,BGY,230
VCE,BHD,142
VCE,BHX,552
VCE,BHY,747
VCE,BIO,143
VCE,BKK,3323
VCE,BKO,17145
VCE,BLK,133
VCE,BLR,211
VCE,BND,585
VCE,BOD,255
VCE,BOG,291
VCE,BOJ,210
VCE,BOM,2524
VCE,BOS,170
VCE,BRI,56485
VCE,BRS,173
VCE,BRU,37784
VCE,BTS,153
VCE,BUD,36102
VCE,BVA,221
VCE,BZV,8594
VCE,CAG,55669
VCE,CAI,6093
VCE,CAN,324
VCE,CCJ,3232
VCE,CCS,139
VCE,CCU,202
VCE,CDG,79409
VCE,CEK,686
VCE,CGK,103
VCE,CGN,50604
VCE,CGP,115
VCE,CIA,362
VCE,CLJ,352
VCE,CLO,1061
VCE,CLT,108
VCE,CMN,4894
VCE,COO,13309
VCE,CPH,38101
VCE,CRL,502
VCE,CTA,59567
VCE,CTU,300
VCE,CUN,317
VCE,DAM,1094
VCE,DAR,159
VCE,DCA,103
VCE,DEL,4934
VCE,DEN,128
VCE,DFW,128
VCE,DKR,603
VCE,DLA,2839
VCE,DME,1208
VCE,DMM,177
VCE,DOH,835
VCE,DOK,532
VCE,DRS,236
VCE,DTM,119
VCE,DTW,198
VCE,DUB,20358
VCE,DUR,458
VCE,DUS,52470
VCE,DXB,56915
VCE,DYU,330
VCE,EDI,12136
VCE,EIN,170
VCE,EMA,22832
VCE,ESB,449
VCE,EVN,3712
VCE,EWR,278
VCE,EZE,150
VCE,FCO,70480
VCE,FEZ,2828
VCE,FIH,2839
VCE,FLR,107
VCE,FMO,113
VCE,FOR,766
VCE,FRA,48368
VCE,FRU,3474
VCE,GAU,192
VCE,GDN,262
VCE,GIG,163
VCE,GLA,293
VCE,GOI,3474
VCE,GOT,378
VCE,GRU,710
VCE,GRZ,108
VCE,GUA,1510
VCE,GVA,21312
VCE,GYD,592
VCE,GYE,1154
VCE,HAJ,13968
VCE,HAM,13536
VCE,HAN,256
VCE,HAV,148
VCE,HBE,147
VCE,HEL,9840
VCE,HER,617
VCE,HKG,806
VCE,HRE,9750
VCE,HRG,720
VCE,HRK,150
VCE,HYD,132
VCE,IAD,460
VCE,IAH,358
VCE,ICN,686
VCE,IFN,521
VCE,IKA,405
VCE,INC,206
VCE,ISB,496
VCE,IST,56615
VCE,JAI,3474
VCE,JED,796
VCE,JFK,35797
VCE,JIB,17145
VCE,JJN,160
VCE,JNB,715
VCE,KBL,16030
VCE,KBP,3305
VCE,KCH,146
VCE,KEF,432
VCE,KHI,220
VCE,KHV,216
VCE,KIN,1152
VCE,KIV,532
VCE,KRK,532
VCE,KRR,162
VCE,KRT,172
VCE,KTW,184
VCE,KUF,149
VCE,KUL,530
VCE,KZN,713
VCE,LAD,310
VCE,LAS,107
VCE,LAX,752
VCE,LBA,23384
VCE,LBD,581
VCE,LCJ,106
VCE,LCY,241
VCE,LED,2646
VCE,LEI,200
VCE,LEJ,146
VCE,LFW,17145
VCE,LGW,101878
VCE,LHE,1323
VCE,LHR,44904
VCE,LIG,160
VCE,LIM,159
VCE,LIN,380
VCE,LIR,625
VCE,LIS,51420
VCE,LOS,754
VCE,LPA,478
VCE,LPB,165
VCE,LPL,360
VCE,LRM,898
VCE,LTN,760
VCE,LUN,1765
VCE,LWO,899
VCE,LXR,725
VCE,LYG,161
VCE,LYS,27977
VCE,MAA,164
VCE,MAD,89440
VCE,MAN,25083
VCE,MAO,338
VCE,MBA,3393
VCE,MCO,224
VCE,MDE,450
VCE,MEX,739
VCE,MIA,101
VCE,MJV,193
VCE,MLA,1176
VCE,MLE,146
VCE,MNL,510
VCE,MPM,2021
VCE,MRS,425
VCE,MSP,155
VCE,MSQ,538
VCE,MUC,59176
VCE,MVD,280
VCE,MXP,1299
VCE,NAP,49051
VCE,NAT,1132
VCE,NBO,968
VCE,NCE,5476
VCE,NCL,329
VCE,NDR,1152
VCE,NRN,313
VCE,NRT,625
VCE,NTE,226
VCE,NUE,150
VCE,ODS,532
VCE,OMS,104
VCE,OPO,361
VCE,ORD,289
VCE,ORK,277
VCE,ORN,1351
VCE,ORY,650
VCE,OTP,39764
VCE,OUA,17145
VCE,OVB,221
VCE,OVD,183
VCE,PAP,5821
VCE,PEK,3580
VCE,PEW,3529
VCE,PHL,16682
VCE,PHX,137
VCE,PIK,163
VCE,PMI,677
VCE,PMO,40914
VCE,PNH,1026
VCE,PNQ,3474
VCE,POP,953
VCE,POZ,148
VCE,PRG,15016
VCE,PVG,1087
VCE,RAI,4839
VCE,RAK,1031
VCE,REC,1905
VCE,REP,843
VCE,RIX,14388
VCE,ROV,305
VCE,RUH,1059
VCE,RUN,182
VCE,RZE,297
VCE,SAP,1509
VCE,SAW,459
VCE,SCL,200
VCE,SCO,101
VCE,SCV,2201
VCE,SDQ,102
VCE,SEA,116
VCE,SFO,452
VCE,SGN,128
VCE,SHJ,122
VCE,SIN,3096
VCE,SIP,4181
VCE,SJJ,375
VCE,SJO,251
VCE,SJU,126
VCE,SKG,1263
VCE,SOF,1053
VCE,SPU,443
VCE,SSA,114
VCE,STN,890
VCE,STR,24666
VCE,SUB,117
VCE,SVG,117
VCE,SVO,12238
VCE,SVQ,6660
VCE,SVX,557
VCE,SWA,110
VCE,SXB,164
VCE,SXF,54390
VCE,SYZ,850
VCE,SZG,309
VCE,TAS,532
VCE,TBS,525
VCE,TBZ,2944
VCE,TFS,651
VCE,TGD,1222
VCE,TIA,8216
VCE,TIP,761
VCE,TJM,114
VCE,TLL,344
VCE,TLS,325
VCE,TLV,4730
VCE,TMP,113
VCE,TNG,200
VCE,TPE,270
VCE,TRD,175
VCE,TRN,315
VCE,TRV,3371
VCE,TSE,228
VCE,TSR,31500
VCE,TXL,34326
VCE,UFA,969
VCE,UIO,871
VCE,ULN,1831
VCE,UPG,190
VCE,URC,105
VCE,VAR,1419
VCE,VIE,75117
VCE,VKO,271
VCE,VLC,566
VCE,VNO,624
VCE,VTE,791
VCE,VVI,1330
VCE,WAW,814
VCE,WEH,153
VCE,WIL,986
VCE,WRO,174
VCE,XRY,236
VCE,XUZ,166
VCE,YCU,486
VCE,YIH,743
VCE,YUL,6474
VCE,YVR,205
VCE,YYC,135
VCE,YYZ,7683
VCE,ZAG,260
VCE,ZNZ,1429
VCE,ZRH,37805
VCP,AJU,4638
VCP,ASU,342
VCP,ATL,508
VCP,AUX,786
VCP,BEL,8234
VCP,BRA,812
VCP,BVB,2179
VCP,CAC,1709
VCP,CCM,498
VCP,CGB,636
VCP,CGR,35616
VCP,CNF,207050
VCP,COR,160
VCP,CPV,4240
VCP,CWB,185796
VCP,CXJ,4428
VCP,DKR,106
VCP,EZE,3777
VCP,FLN,123372
VCP,FOR,102263
VCP,GIG,117972
VCP,GYN,17817
VCP,IAH,179
VCP,IMP,7013
VCP,IOS,3104
VCP,JDO,4638
VCP,JPA,4638
VCP,LAD,2494
VCP,LDB,1400
VCP,LHR,146
VCP,LIM,3899
VCP,LIS,597
VCP,MAB,4638
VCP,MAD,322
VCP,MAO,27348
VCP,MCP,273
VCP,MCZ,30210
VCP,MGF,36464
VCP,MIA,198
VCP,MXP,715
VCP,NAT,21769
VCP,OPO,774
VCP,PET,330
VCP,PFB,307
VCP,PLU,155
VCP,PMW,2731
VCP,PNZ,5092
VCP,POA,69140
VCP,PTY,2822
VCP,PVH,6455
VCP,RAO,3717
VCP,RBR,4269
VCP,REC,48185
VCP,RIA,1819
VCP,RIG,1129
VCP,ROS,1049
VCP,SCL,4335
VCP,SDU,145167
VCP,SJP,4638
VCP,SSA,156966
VCP,STM,6909
VCP,THE,9669
VCP,UDI,3459
VCP,VDC,623
VCP,VIX,54696
VCP,XAP,4666
VDC,BEL,502
VDC,CWB,158
VDC,FOR,459
VDC,GIG,127
VDC,GRU,578
VDC,NAT,416
VDC,POA,115
VDC,REC,844
VDC,SDU,764
VDC,SSA,15630
VDC,VCP,623
VER,ACA,299
VER,BOG,119
VER,CME,380
VER,CUN,19014
VER,FIH,225
VER,GDL,40617
VER,GUA,123
VER,HMO,224
VER,IAH,8351
VER,LAX,101
VER,LIR,114
VER,MEX,49394
VER,MTY,26103
VER,MZT,153
VER,PVR,257
VER,REX,1331
VER,SAP,110
VER,TAM,1770
VER,TLC,101
VER,VSA,2520
VGA,ADE,210
VGA,AMD,3232
VGA,ATQ,294
VGA,BBI,135
VGA,BKK,1520
VGA,BKO,105
VGA,BLR,16790
VGA,BOM,8387
VGA,CAI,132
VGA,CCJ,660
VGA,CCU,2739
VGA,CJB,104
VGA,CMB,131
VGA,COK,732
VGA,CTU,660
VGA,DEL,31702
VGA,DOH,148
VGA,DXB,171
VGA,EVN,104
VGA,FIH,436
VGA,GAU,173
VGA,GOI,1856
VGA,HKG,109
VGA,HRE,249
VGA,HYD,16790
VGA,IDR,101
VGA,JAI,660
VGA,JIB,351
VGA,KBL,155
VGA,KUL,448
VGA,MAA,694
VGA,MLE,122
VGA,MNL,219
VGA,NAG,124
VGA,OUA,112
VGA,PEW,170
VGA,PNQ,1903
VGA,RUH,379
VGA,SHJ,164
VGA,SIN,2822
VGA,TRV,2780
VGA,XUZ,120
VGO,ABJ,102
VGO,ACE,128
VGO,AGP,246
VGO,ALC,137
VGO,ALG,148
VGO,ALP,136
VGO,BCN,9465
VGO,BIO,6234
VGO,BKK,190
VGO,BKO,1108
VGO,BOM,206
VGO,BRU,2897
VGO,BZV,290
VGO,CAI,828
VGO,CDG,5176
VGO,CMN,716
VGO,COO,318
VGO,DEL,331
VGO,DKR,100
VGO,DLA,506
VGO,DUB,173
VGO,EVN,145
VGO,FEZ,220
VGO,FIH,717
VGO,HAM,144
VGO,JIB,521
VGO,KBP,335
VGO,KIV,176
VGO,LFW,462
VGO,LPA,936
VGO,LTN,108
VGO,MAD,6263
VGO,MUC,102
VGO,MXP,115
VGO,ORN,140
VGO,OUA,646
VGO,PEK,297
VGO,PMI,194
VGO,PRG,412
VGO,RAK,117
VGO,RIX,231
VGO,SIN,153
VGO,STN,107
VGO,SVQ,106
VGO,SXF,425
VGO,TFS,6500
VGO,TLV,289
VGO,TXL,206
VGO,VIE,353
VGO,VLC,11600
VIE,AAL,129
VIE,AAR,129
VIE,ABJ,754
VIE,ABV,8489
VIE,ABZ,182
VIE,ACA,470
VIE,ACC,1111
VIE,ACE,6678
VIE,ADA,1269
VIE,ADB,17577
VIE,ADD,1994
VIE,ADE,2655
VIE,ADJ,163
VIE,AGA,1082
VIE,AGP,26728
VIE,AGR,133
VIE,AJI,102
VIE,ALA,2906
VIE,ALC,281
VIE,ALG,1356
VIE,ALP,1824
VIE,ALY,2655
VIE,AMD,9902
VIE,AMM,66486
VIE,AMS,208761
VIE,AOE,139
VIE,AQG,195
VIE,ARH,142
VIE,ARN,97011
VIE,ASB,5250
VIE,ASF,402
VIE,ASM,315
VIE,ASR,907
VIE,ASW,145
VIE,ATH,91569
VIE,ATL,3999
VIE,ATQ,5605
VIE,AUA,140
VIE,AUH,2434
VIE,AWZ,117
VIE,AYT,88048
VIE,BAL,167
VIE,BAV,2578
VIE,BAX,2141
VIE,BBI,125
VIE,BBU,58721
VIE,BCM,181
VIE,BCN,169492
VIE,BDQ,162
VIE,BEG,72614
VIE,BEL,116
VIE,BEN,252
VIE,BES,120
VIE,BEY,4320
VIE,BFS,947
VIE,BGF,109
VIE,BGO,429
VIE,BGW,2655
VIE,BGY,733
VIE,BHK,127
VIE,BHO,187
VIE,BHX,1342
VIE,BHY,2745
VIE,BIO,384
VIE,BKK,164872
VIE,BKO,19638
VIE,BLK,256
VIE,BLQ,57337
VIE,BLR,509
VIE,BNA,102
VIE,BND,1061
VIE,BNE,116
VIE,BOD,467
VIE,BOG,548
VIE,BOJ,867
VIE,BOM,2655
VIE,BOS,574
VIE,BRE,188
VIE,BRI,701
VIE,BRS,442
VIE,BRU,118816
VIE,BSR,119
VIE,BUD,73364
VIE,BUS,154
VIE,BVA,339
VIE,BWI,168
VIE,BZG,114
VIE,BZV,9883
VIE,CAG,2576
VIE,CAI,119524
VIE,CAN,1689
VIE,CCJ,2260
VIE,CCS,221
VIE,CCU,388
VIE,CDG,210673
VIE,CEB,104
VIE,CEE,109
VIE,CEK,4056
VIE,CFE,137
VIE,CGD,271
VIE,CGK,942
VIE,CGN,128699
VIE,CGO,301
VIE,CGP,265
VIE,CGQ,248
VIE,CHG,136
VIE,CIA,320
VIE,CIF,210
VIE,CIH,217
VIE,CKG,421
VIE,CKY,205
VIE,CLE,147
VIE,CLJ,12432
VIE,CLO,609
VIE,CLT,442
VIE,CMB,267
VIE,CMN,1051
VIE,CND,135
VIE,CNX,1022
VIE,COO,11394
VIE,CPH,92311
VIE,CRL,1030
VIE,CSX,251
VIE,CTA,8513
VIE,CTU,1211
VIE,CUN,672
VIE,CVG,306
VIE,CWL,119
VIE,CZL,220
VIE,CZX,249
VIE,DAC,208
VIE,DAD,103
VIE,DAM,67574
VIE,DAR,230
VIE,DAT,163
VIE,DCA,201
VIE,DDG,116
VIE,DEL,73010
VIE,DEN,271
VIE,DFW,652
VIE,DIY,613
VIE,DKR,1026
VIE,DLA,11095
VIE,DLC,370
VIE,DME,118475
VIE,DMM,1520
VIE,DOH,52526
VIE,DOK,25900
VIE,DQA,136
VIE,DRS,33001
VIE,DTM,373
VIE,DTW,789
VIE,DUB,44892
VIE,DUR,321
VIE,DUS,134736
VIE,DXB,173525
VIE,DYU,749
VIE,EAS,111
VIE,EBL,12005
VIE,EDI,779
VIE,EIN,383
VIE,EMA,1012
VIE,ERF,243
VIE,ERZ,234
VIE,ESB,20347
VIE,EVN,32582
VIE,EWR,2011
VIE,EXT,195
VIE,EZE,392
VIE,EZS,324
VIE,FCO,183126
VIE,FEG,101
VIE,FEZ,2876
VIE,FIH,11095
VIE,FLL,134
VIE,FLR,4363
VIE,FMO,25640
VIE,FNA,119
VIE,FNJ,242
VIE,FOC,120
VIE,FOR,1182
VIE,FRA,151932
VIE,FRL,316
VIE,FRU,9519
VIE,GAU,879
VIE,GDN,333
VIE,GIG,199
VIE,GLA,567
VIE,GNB,242
VIE,GNY,170
VIE,GOA,173
VIE,GOI,7061
VIE,GOJ,817
VIE,GOT,59491
VIE,GPA,141
VIE,GRU,796
VIE,GSE,131
VIE,GUA,590
VIE,GUM,107
VIE,GUW,205
VIE,GVA,94859
VIE,GYD,34551
VIE,GYE,879
VIE,GZT,619
VIE,HAJ,74557
VIE,HAK,141
VIE,HAM,143662
VIE,HAN,1263
VIE,HAV,700
VIE,HBE,270
VIE,HEL,99871
VIE,HER,19270
VIE,HFE,205
VIE,HGH,251
VIE,HIJ,117
VIE,HKG,2526
VIE,HOG,188
VIE,HRB,311
VIE,HRE,5888
VIE,HRG,10636
VIE,HRK,25780
VIE,HTA,136
VIE,HTY,110
VIE,HYD,270
VIE,IAD,84035
VIE,IAH,1710
VIE,IAS,8667
VIE,ICN,31212
VIE,IDR,246
VIE,IFN,470
VIE,IFO,200
VIE,IKA,40693
VIE,IKT,161
VIE,INC,1915
VIE,IND,124
VIE,INN,17867
VIE,ISB,964
VIE,IST,184448
VIE,IXC,140
VIE,IXE,121
VIE,IXJ,107
VIE,IXR,125
VIE,IXU,112
VIE,JAI,5745
VIE,JDH,128
VIE,JED,363
VIE,JFK,105961
VIE,JHB,185
VIE,JIB,2655
VIE,JIU,189
VIE,JJN,2064
VIE,JLR,105
VIE,JNB,1140
VIE,JNG,296
VIE,JRO,135
VIE,KAN,469
VIE,KBL,3967
VIE,KBP,159098
VIE,KCM,127
VIE,KEF,5302
VIE,KEJ,160
VIE,KGD,368
VIE,KGF,207
VIE,KHH,265
VIE,KHI,552
VIE,KHV,1062
VIE,KIN,1208
VIE,KIV,29780
VIE,KIX,281
VIE,KJA,309
VIE,KMG,580
VIE,KMI,106
VIE,KNU,377
VIE,KOW,298
VIE,KRK,56465
VIE,KRR,35639
VIE,KRT,614
VIE,KSC,12233
VIE,KTM,475
VIE,KTW,262
VIE,KUF,446
VIE,KUL,1762
VIE,KUN,131
VIE,KWE,170
VIE,KWL,225
VIE,KYA,237
VIE,KZN,3731
VIE,LAD,384
VIE,LAS,421
VIE,LAX,3638
VIE,LBA,936
VIE,LBC,323
VIE,LBD,9519
VIE,LCG,251
VIE,LCJ,456
VIE,LCY,378
VIE,LED,50943
VIE,LEI,411
VIE,LEJ,17595
VIE,LEN,360
VIE,LFW,19638
VIE,LGA,221
VIE,LGW,149784
VIE,LHE,2001
VIE,LHR,269951
VIE,LIG,153
VIE,LIM,266
VIE,LIN,26750
VIE,LIR,1182
VIE,LIS,1051
VIE,LJU,29462
VIE,LKO,487
VIE,LOS,1104
VIE,LPA,19866
VIE,LPL,713
VIE,LRM,2979
VIE,LTN,1261
VIE,LUH,116
VIE,LUN,6239
VIE,LWO,24974
VIE,LXR,7933
VIE,LYA,306
VIE,LYG,2659
VIE,LYP,253
VIE,LYS,54896
VIE,LZH,179
VIE,LZO,231
VIE,MAA,329
VIE,MAD,97959
VIE,MAN,1972
VIE,MBA,6528
VIE,MCO,634
VIE,MCX,152
VIE,MCZ,105
VIE,MDE,370
VIE,MDG,311
VIE,MEX,1257
VIE,MIA,394
VIE,MJV,152
VIE,MLA,38241
VIE,MLE,6922
VIE,MLX,261
VIE,MMK,156
VIE,MMX,275
VIE,MNL,1509
VIE,MPL,212
VIE,MPM,651
VIE,MRS,720
VIE,MSP,701
VIE,MSQ,47307
VIE,MSR,145
VIE,MST,134
VIE,MUC,146920
VIE,MVD,293
VIE,MWX,105
VIE,MXP,142241
VIE,NAG,296
VIE,NAO,267
VIE,NAP,4754
VIE,NAT,472
VIE,NBO,1508
VIE,NCE,72545
VIE,NCL,780
VIE,NDG,203
VIE,NDJ,169
VIE,NDR,1051
VIE,NGO,159
VIE,NIM,255
VIE,NJC,175
VIE,NJF,124
VIE,NKC,456
VIE,NKG,370
VIE,NMA,223
VIE,NNG,197
VIE,NOZ,132
VIE,NRN,549
VIE,NRT,91593
VIE,NSI,292
VIE,NTE,409
VIE,NTG,302
VIE,NUE,39633
VIE,NUX,112
VIE,NYO,134
VIE,ODS,67029
VIE,OGZ,141
VIE,OMS,2014
VIE,OPO,1645
VIE,ORD,2022
VIE,ORK,398
VIE,ORN,2420
VIE,ORY,547
VIE,OSR,4080
VIE,OSS,397
VIE,OTP,82419
VIE,OUA,19638
VIE,OUD,139
VIE,OVB,1069
VIE,OVD,650
VIE,OZH,248
VIE,PAD,163
VIE,PAP,5821
VIE,PAT,189
VIE,PEE,429
VIE,PEK,69825
VIE,PEN,545
VIE,PEW,2065
VIE,PGH,173
VIE,PHL,934
VIE,PHX,314
VIE,PIK,329
VIE,PIT,120
VIE,PMF,146
VIE,PMI,90217
VIE,PMO,507
VIE,PNA,134
VIE,PNH,9823
VIE,PNQ,5320
VIE,PNR,105
VIE,POP,1929
VIE,POZ,172
VIE,PRG,118170
VIE,PSR,122
VIE,PTP,158
VIE,PTY,221
VIE,PVG,3462
VIE,PWQ,130
VIE,RAI,3297
VIE,RAK,1051
VIE,RBA,306
VIE,RDU,140
VIE,REG,126
VIE,REN,156
VIE,REP,2525
VIE,RGN,121
VIE,RIC,102
VIE,RIX,37027
VIE,RLG,113
VIE,RMI,9503
VIE,RNS,184
VIE,ROB,134
VIE,ROV,23734
VIE,RPR,125
VIE,RTM,189
VIE,RTW,185
VIE,RUH,291
VIE,RUN,368
VIE,RZE,335
VIE,SAP,997
VIE,SAW,167
VIE,SBZ,12027
VIE,SCL,398
VIE,SCN,249
VIE,SCO,1535
VIE,SCV,4487
VIE,SDJ,151
VIE,SDR,153
VIE,SEA,500
VIE,SEB,113
VIE,SFA,105
VIE,SFO,1766
VIE,SGN,618
VIE,SHE,362
VIE,SHJ,998
VIE,SIN,6453
VIE,SIP,4595
VIE,SJJ,59109
VIE,SJO,300
VIE,SJU,298
VIE,SKD,187
VIE,SKG,50030
VIE,SKP,16384
VIE,SLC,105
VIE,SLM,133
VIE,SOF,84932
VIE,SOU,208
VIE,SPU,29952
VIE,SSA,151
VIE,STL,170
VIE,STN,1617
VIE,STR,98927
VIE,STV,189
VIE,STW,121
VIE,SUB,1309
VIE,SVG,429
VIE,SVO,70440
VIE,SVQ,352
VIE,SVX,43384
VIE,SWA,3305
VIE,SXB,437
VIE,SXF,2736
VIE,SYD,315
VIE,SYX,161
VIE,SYZ,1700
VIE,SZF,433
VIE,SZG,33945
VIE,SZX,234
VIE,TAE,256
VIE,TAO,212
VIE,TAS,446
VIE,TBS,25351
VIE,TBZ,2735
VIE,TFN,192
VIE,TFS,19564
VIE,TGD,35638
VIE,TGO,139
VIE,THR,103
VIE,TIA,48847
VIE,TIP,33855
VIE,TJM,218
VIE,TKU,238
VIE,TLL,640
VIE,TLS,598
VIE,TLV,153332
VIE,TMP,130
VIE,TNA,201
VIE,TNG,658
VIE,TOF,105
VIE,TPA,191
VIE,TPE,40710
VIE,TRD,600
VIE,TRF,151
VIE,TRN,667
VIE,TRS,125
VIE,TRV,2870
VIE,TSE,24966
VIE,TSF,374
VIE,TSN,176
VIE,TSR,41886
VIE,TXL,168187
VIE,TXN,110
VIE,TYN,152
VIE,TZX,348
VIE,UET,137
VIE,UFA,2267
VIE,UIO,249
VIE,UKK,115
VIE,ULN,4921
VIE,URC,644
VIE,UUS,234
VIE,UYN,336
VIE,VAN,254
VIE,VAR,43646
VIE,VCE,75117
VIE,VGO,353
VIE,VKO,443
VIE,VLC,1289
VIE,VLL,283
VIE,VNO,28390
VIE,VNS,407
VIE,VOG,743
VIE,VOZ,410
VIE,VRN,31050
VIE,VTE,1702
VIE,VTZ,160
VIE,VVI,877
VIE,VVO,121
VIE,WAW,108243
VIE,WEF,254
VIE,WEH,2918
VIE,WIL,574
VIE,WRO,203
VIE,WUH,323
